dyad;participant;eat;start.time;end.time;duration;raw.text;collaborative.processes;collaborative.categories;give.explanation;check.comprehension;give.task.information;outside.activity;disagree;show.hostility;show.active.listening;show.solidarity;elicit.partner.information;give.self.information;elicit.proposition;elicit.opinion;incorporate;give.recall;elicit.recall;tool.discourse;coordinate.teamwork;accept;give.opinion.against;give.proposition;elicit.task.information;manage.task;show.reflection;agree;use.social.convention;relax.atmosphere;check.reception;give.opinion.for;shared.emotion;unix.time.video;excel.time.video;human.time.video;human.time.emotion;;;;;
D02;D02P01;Oui;160,985;161,435;0,45;ok;show.active.listening;Interaction management;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340112101;41079.55672;13:21:41;;;;;;
D02;D02P02;Oui;161,58;163,91;2,33;ce que tu fais aux autres (.) quelque chose comme ça?;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1340112102;41079.55673;13:21:42;;;;;;
D02;D02P01;Oui;164,745;170,45;5,705;fasse (clavier) ce que tu fais (clavier) aux autres \;give.recall;Information;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340112105;41079.55677;13:21:45;;;;;;
D02;D02P02;Oui;172,147;172,657;0,51;ouais /;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1340112112;41079.55685;13:21:52;;;;;;
D02;D02P01;Oui;172,952;177,487;4,535;ouais après on peut changer un peu la formulation hein c'est vraiment les idées :: comme ça quoi;manage.task;Task management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;1340112113;41079.55686;13:21:53;;;;;;
D02;D02P02;Oui;177,489;178,139;0,65;hm hm;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1340112117;41079.55692;13:21:57;;;;;;
D02;D02P01;Oui;178,594;179,074;0,48;voilà;tool.discourse;Tool;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1340112119;41079.55693;13:21:59;;;;;;
D02;D02P02;Oui;179,564;182,184;2,62;on a dit (inaud) fais pas ce que tu fais aux autres génial ouais /;give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1340112120;41079.55694;13:22:00;;;;;;
D02;D02P02;Oui;182,934;197,93;14,996;sinon j'en avais une c'était euh : (...) ouais j'avais aussi ce genre de question genre la violence euh (.) ré te sens-tu réellement hors de ça fin un truc pour aussi dire que le le qu'on est toute manière impliqué de manière indirecte ou directe /;give.self.information;Information;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340112123;41079.55698;13:22:03;;;;;;
D02;D02P01;Oui;197,613;198,083;0,47;ok /;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1340112138;41079.55715;13:22:18;;;;;;
D02;D02P01;Oui;198,808;199,318;0,51;euh ::;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1340112139;41079.55716;13:22:19;;;;;;
D02;D02P02;Oui;198,943;201,933;2,99;mais bon j'ai pas trop réfléchi à la formulation (rire);relax.atmosphere;Social relation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;1340112139;41079.55716;13:22:19;;;;;;
D02;D02P01;Oui;202,298;202,868;0,57;d'accord /;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1340112142;41079.5572;13:22:22;;;;;;
D02;D02P01;Oui;202,983;205,003;2,02;attend j'essaie de réfléchir (rire);coordinate.teamwork;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;1340112143;41079.55721;13:22:23;;;;;;
D02;D02P02;Oui;204,823;205,273;0,45;(rire);give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1340112145;41079.55723;13:22:25;;;;;;
D02;D02P01;Oui;206,303;206,743;0,44;euh :;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1340112146;41079.55725;13:22:26;;;;;;
D02;D02P02;Oui;206,508;209,058;2,55;bon la violence tu t'en balance! (rire);relax.atmosphere;Social relation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;1340112147;41079.55725;13:22:27;;;;;;
D02;D02P01;Oui;209,193;209,893;0,7;(rire);relax.atmosphere;Social relation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;1340112149;41079.55728;13:22:29;;;;;;
D02;D02P02;Oui;209,173;210,603;1,43;le truc moisi (rire);elicit.opinion;Transactivity;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340112149;41079.55728;13:22:29;;;;;;
D02;D02P01;Oui;211,528;213,958;2,43;ça concerne que les autres ou un truc du style;incorporate;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340112152;41079.55731;13:22:32;;;;;;
D02;D02P01;Oui;214,323;214,943;0,62;ouais;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1340112154;41079.55734;13:22:34;;;;;;
D02;D02P02;Oui;215,263;216,063;0,8;ouais /;coordinate.teamwork;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;1340112155;41079.55735;13:22:35;;;;;;
D02;D02P01;Oui;215,583;217,723;2,14;c'que t'as dis là c'est cool d'avoir un une rime /;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1340112156;41079.55736;13:22:36;;;;;;
D02;D02P02;Oui;217,973;223,95;5,977;ah jvais écrire ça / la violence (clavier) tu t'en balances (clavier);tool.discourse;Tool;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1340112158;41079.55738;13:22:38;;;;;;
D02;D02P01;Oui;218,55;219,13;0,58;hm;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1340112159;41079.55739;13:22:39;;;;;;
D02;D02P01;Oui;219,47;219,96;0,49;ok;relax.atmosphere;Social relation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;1340112159;41079.5574;13:22:39;;;;;;
D02;D02P02;Oui;225,351;226,621;1,27;ouais hop /;tool.discourse;Tool;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1340112165;41079.55747;13:22:45;;;;;;
D02;D02P01;Oui;227,59;228,53;0,94;(rire);accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1340112168;41079.5575;13:22:48;;;;;;
D02;D02P02;Oui;228,18;229,13;0,95;eh ben voilà (rire);elicit.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340112168;41079.5575;13:22:48;;;;;;
D02;D02P01;Oui;229,165;230,315;1,15;(rire) ok;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1340112169;41079.55751;13:22:49;;;;;;
D02;D02P02;Oui;232,6;233,93;1,33;qu'est-ce qui y avait d'autre encore /;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1340112173;41079.55755;13:22:53;;;;;;
D02;D02P01;Oui;234,485;235,455;0,97;euh ::;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1340112174;41079.55758;13:22:54;;;;;;
D02;D02P02;Oui;237,9;238,8;0,9;euh ::;elicit.opinion;Transactivity;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340112178;41079.55761;13:22:58;;;;;;
D02;D02P02;Oui;239,03;243,59;4,56;est-ce qu'on est obligé de mettre le mot violence dedans ou est-ce qu'on peut être plus sug suggestif /;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1340112179;41079.55763;13:22:59;;;;;;
D02;D02P01;Oui;243,65;252,2;8,55;ouais justement euh moi j'avais plutôt le euh ouais dans le sens pas être trop explicite dans le sens euh \ quoi ça dépend / justement / vu qu'y a des rimes ça c'est ça va bien;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1340112184;41079.55768;13:23:04;;;;;;
D02;D02P02;Oui;252,185;252,505;0,32;ouais /;give.self.information;Information;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340112192;41079.55778;13:23:12;;;;;;
D02;D02P01;Oui;252,535;254,335;1,8;mais euh (.) hm ::;give.self.information;Information;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340112193;41079.55778;13:23:13;;;;;;
D02;D02P01;Oui;257,175;258,845;1,67;(inaud) juste réfléchir;give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1340112197;41079.55784;13:23:17;;;;;;
D02;D02P02;Oui;258,92;260,39;1,47;ouais moi aussi je euh :;relax.atmosphere;Social relation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;1340112199;41079.55786;13:23:19;;;;;;
D02;D02P01;Oui;260,215;264,055;3,84;j'avais genre un truc genre be cool et euh : (rire);give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1340112200;41079.55787;13:23:20;;;;;;
D02;D02P02;Oui;263,805;265,205;1,4;(rire) be cool (rire);incorporate;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340112204;41079.55791;13:23:24;;;;;;
D02;D02P01;Oui;265,185;268,44;3,255;be cool et euh réagis quoi (.) dans le sens /;give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1340112205;41079.55793;13:23:25;;;;;;
D02;D02P02;Oui;267,342;269,842;2,5;be cool et respecte les autres :: ou quelque chose comme ça?;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1340112207;41079.55796;13:23:27;;;;;;
D02;D02P01;Oui;269,762;277,24;7,478;ouais jpensais j'avais pensé au respect aussi \ pis euh montrer que y a d'autres façons plus intelligente de réagir que qu'avec la violence tu vois /;give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1340112210;41079.55798;13:23:30;;;;;;
D02;D02P02;Oui;277,131;277,991;0,86;oui ;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1340112217;41079.55807;13:23:37;;;;;;
D02;D02P01;Oui;277,621;280,501;2,88;que faut être plus intelligent que réagir violemment \;give.self.information;Information;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340112218;41079.55807;13:23:38;;;;;;
D02;D02P01;Oui;280,766;282,456;1,69;mais jsais pas comment le dire;incorporate;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340112221;41079.55811;13:23:41;;;;;;
D02;D02P02;Oui;280,631;281,321;0,69;ah /;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1340112221;41079.55811;13:23:41;;;;;;
D02;D02P02;Oui;282,471;283,961;1,49;la violence euh (.);incorporate;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340112222;41079.55813;13:23:42;;;;;;
D02;D02P01;Oui;284,086;285,806;1,72;ça résoud rien ou un truc du style /;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1340112224;41079.55815;13:23:44;;;;;;
D02;D02P02;Oui;285,956;289,456;3,5;ouais ou la violence une mauvaise intelligence ou un truc comme ça / (rire);agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1340112226;41079.55817;13:23:46;;;;;;
D02;D02P01;Oui;289,526;291,616;2,09;(rire) ok allez jle met (rire);coordinate.teamwork;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;1340112230;41079.55821;13:23:50;;;;;;
D02;D02P02;Oui;291,611;292,911;1,3;cool (rire);coordinate.teamwork;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;;1340112232;41079.55824;13:23:52;;;;;;
D02;D02P02;Oui;294,211;295,911;1,7;c'est toi qui l'écris?;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1340112234;41079.55827;13:23:54;;;;;;
D02;D02P01;Oui;296,191;297,441;1,25;euh oui jsuis en train;tool.discourse;Tool;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;delighted;1340112236;41079.55829;13:23:56;13:24:00;;;;;
D02;D02P02;Oui;297,266;298,296;1,03;ok! génial;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340112237;41079.5583;13:23:57;;;;;;
D02;D02P01;Oui;303,761;305,071;1,31;voilà /;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340112244;41079.55838;13:24:04;;;;;;
D02;D02P02;Oui;305,386;306,566;1,18;ah ouais;tool.discourse;Tool;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1340112245;41079.5584;13:24:05;;;;;;
D02;D02P01;Oui;308,326;310,216;1,89;(inaud);tool.discourse;Tool;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1340112248;41079.55843;13:24:08;;;;;;
D02;D02P01;Oui;312,371;313,221;0,85;(soupir);tool.discourse;Tool;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1340112252;41079.55848;13:24:12;;;;;;
D02;D02P02;Oui;313,466;317,126;3,66;ah oui et je viens de remarquer que moi je suis verte et toi tu es bleue;relax.atmosphere;Social relation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;1340112253;41079.55849;13:24:13;;;;;;
D02;D02P01;Oui;317,381;319,921;2,54;(rire) euh :: t'es sure?;tool.discourse;Tool;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1340112257;41079.55853;13:24:17;;;;;;
D02;D02P02;Oui;317,236;318,726;1,49;(rire);tool.discourse;Tool;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;interested;1340112257;41079.55853;13:24:17;13:24:16;;;;;
D02;D02P02;Oui;320,221;322,881;2,66;euh ah ouais alors ptetre que toi t'es verte;tool.discourse;Tool;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1340112260;41079.55857;13:24:20;;;;;;
D02;D02P01;Oui;321,691;323,141;1,45;moi jsuis verte aussi ouais c'est;tool.discourse;Tool;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1340112262;41079.55858;13:24:22;;;;;;
D02;D02P02;Oui;323,181;324,391;1,21;ah :: c'est pour ça;tool.discourse;Tool;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1340112263;41079.5586;13:24:23;;;;;;
D02;D02P01;Oui;324,486;325,986;1,5;c'est toi qui es ra qui es ravie?;tool.discourse;Tool;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1340112264;41079.55862;13:24:24;;;;;;
D02;D02P01;Oui;326,136;326,906;0,77;t'es ravie c'est ça?;tool.discourse;Tool;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1340112266;41079.55864;13:24:26;;;;;;
D02;D02P01;Oui;327,191;329,391;2,2;ok ouais donc euh moi jsuis verte aussi mais :;tool.discourse;Tool;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1340112267;41079.55865;13:24:27;;;;;;
D02;D02P02;Oui;326,741;327,201;0,46;oui /;tool.discourse;Tool;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1340112267;41079.55864;13:24:27;;;;;;
D02;D02P02;Oui;329,361;333,161;3,8;ah ouais donc jcomprend c'est l'autre qui apparaît en bleu et soi-même on apparaît en vert en fait;relax.atmosphere;Social relation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;;1340112269;41079.55867;13:24:29;;;;;;
D02;D02P01;Oui;331,281;332,011;0,73;voilà;elicit.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340112271;41079.5587;13:24:31;;;;;;
D02;D02P01;Oui;333,226;334,446;1,22;voilà exact;incorporate;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340112273;41079.55872;13:24:33;;;;;;
D02;D02P02;Oui;334,336;335,466;1,13;(rire);show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1340112274;41079.55873;13:24:34;;;;;;
D02;D02P01;Oui;335,76;341,92;6,16;ok euh :: d'autres idées? (rire) par rapport au respect là jtrouve c'est pas mal c't'idée jtrouve \ euh :;show.reflection;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;1340112276;41079.55875;13:24:36;;;;;;
D02;D02P02;Oui;343,87;344,64;0,77;euh;give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1340112284;41079.55884;13:24:44;;;;;;
D02;D02P02;Oui;345,345;352,27;6,925;la violence euh non n'agis pas par la violence (...) ouais fin ouais pour dire que la violence n'est pas une réponse adéquate /;incorporate;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340112285;41079.55886;13:24:45;;;;;;
D02;D02P01;Oui;352,137;364,78;12,643;ouais hm (.) le respect c'est les autres ou le respect c'est :: euh :: agir euh:: (...) attend comment jpeux tourner ça (soupir);give.self.information;Information;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340112292;41079.55894;13:24:52;;;;;;
D02;D02P02;Oui;367,82;371,06;3,24;respecter les autres c'est se respecter soi-même et vice-versa! (rire);elicit.opinion;Transactivity;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340112308;41079.55912;13:25:08;;;;;;
D02;D02P01;Oui;370,69;373,24;2,55;et j'allais exactement penser à ça en fait (rire);give.self.information;Information;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340112311;41079.55915;13:25:11;;;;;;
D02;D02P02;Oui;372,805;374,635;1,83;ah ouais? (rire);tool.discourse;Tool;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1340112313;41079.55918;13:25:13;;;;;;
D02;D02P01;Oui;373,57;375,42;1,85;ouais ouais jte jure jpensais à un truc du genre;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1340112314;41079.55918;13:25:14;;;;;;
D02;D02P01;Oui;375,605;378,54;2,935;ok euh :: ben ouais alors mais ça c'est pas mal \;tool.discourse;Tool;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1340112316;41079.55921;13:25:16;;;;;;
D02;D02P02;Oui;378,525;381,43;2,905;qu'est-ce qu'on mettrait jvais, jvais ouvrir une ptite boîte /;elicit.opinion;Transactivity;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340112319;41079.55924;13:25:19;;;;;;
D02;D02P01;Oui;381,445;382,495;1,05;voilà (rire);give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1340112321;41079.55928;13:25:21;;;;;;
D02;D02P02;Oui;382,85;387,99;5,14;euh respecter :: euh se respecter soi-même c'est respecter les autres?;elicit.opinion;Transactivity;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340112323;41079.55929;13:25:23;;;;;;
D02;D02P02;Oui;388,36;390,49;2,13;ou respecter les autres c'est se respecter soi-même /;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1340112328;41079.55936;13:25:28;;;;;;
D02;D02P01;Oui;388,905;391,785;2,88;ou (...) ouais ptetre d'abord les autres?;give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1340112329;41079.55936;13:25:29;;;;;;
D02;D02P01;Oui;392,105;393,415;1,31;ça c'est bien \ ouais;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1340112332;41079.5594;13:25:32;;;;;;
D02;D02P02;Oui;391,755;392,495;0,74;ouais;give.recall;Information;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340112332;41079.5594;13:25:32;;;;;;
D02;D02P02;Oui;393,35;399;5,65;respecter les autres c'est (clavier) se (clavier) respecter soi-même :::;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340112333;41079.55941;13:25:33;;;;;;
D02;D02P02;Oui;400,185;401,215;1,03;ouais /;give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1340112340;41079.55949;13:25:40;;;;;;
D02;D02P02;Oui;401,74;403,98;2,24;moi je mettrais un point d'exclamation (rire);tool.discourse;Tool;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1340112342;41079.55951;13:25:42;;;;;;
D02;D02P01;Oui;403,81;406,13;2,32;(rire) ok (rire);agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1340112344;41079.55953;13:25:44;;;;;;
D02;D02P02;Oui;406,12;407,03;0,91;et voilà \;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340112346;41079.55956;13:25:46;;;;;;
D02;D02P01;Oui;407,975;408,585;0,61;ouais \;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340112348;41079.55958;13:25:48;;;;;;
D02;D02P01;Oui;410,52;412,11;1,59;(inaud);give.opinion.for;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;1340112351;41079.55961;13:25:51;;;;;;
D02;D02P02;Oui;410,685;411,335;0,65;hm hm /;accept;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;1340112351;41079.55961;13:25:51;;;;;;
D02;D02P01;Oui;412,46;417,31;4,85;ça va aussi dans le sens euh : de la phrase qu'on avait mis là aimerais-tu qu'on te fasse ce que tu fais aux autres ça c'est un peu dans le ouais / ça se rejoint;agree;Interaction management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;1340112352;41079.55963;13:25:52;;;;;;
D02;D02P02;Oui;416,845;419,785;2,94;ah ouais \ (..) on peut carrément la mettre;tool.discourse;Tool;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;;1340112357;41079.55969;13:25:57;;;;;;
D02;D02P02;Oui;419,915;422,695;2,78;jvais juste la déplacer on va la mettre côte à côte;manage.task;Task management;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;1340112360;41079.55972;13:26:00;;;;;;
D02;D02P01;Oui;422,655;425,095;2,44;(rire) ok;other;Other;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1340112363;41079.55975;13:26:03;;;;;;
D02;D02P02;Oui;423,585;425,325;1,74;comme ça ça reprend un peu /;give.proposition;Transactivity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;;1340112364;41079.55976;13:26:04;;;;;;
